location_name,date_reported,allbed_mean,allbed_lower,allbed_upper,icubed_mean,icubed_lower,icubed_upper,invven_mean,invven_lower,invven_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newicu_mean,newicu_lower,newicu_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
Alabama,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/16/2020,2.225329865,0,7.214285714,0.538874818,0,1.900416667,0.426980098,0,1.5,0,0,0,2.225329865,0,7.214285714,0.538874818,0,1.900416667,0,0,0,0,0,0,0,0,0
Alabama,3/17/2020,2.225329865,0,7.214285714,0.538874818,0,1.900416667,0.426980098,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/18/2020,14.95218925,8.5375,23.53863636,3.553942688,1.846153846,5.909280303,2.837520698,1.42827381,4.692307692,0,0,0,12.72685939,6.998333333,20.14345238,3.01506787,1.460714286,4.935,0,0,0,0,0,0,0,0,0
Alabama,3/19/2020,14.95218925,8.5375,23.53863636,3.553942688,1.846153846,5.909280303,2.837520698,1.42827381,4.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,3/20/2020,46.60139788,36.17647059,58.92708333,11.03119409,8.249519231,14.37524038,8.810112081,6.498214286,11.53428571,0,0,0,31.64920862,22.83083333,42.80307692,7.4772514,5.249519231,10.53846154,0,0,0,0,0,0,0,0,0
Alabama,3/21/2020,54.96233728,42.13928571,70.00833333,13.00278736,9.768333333,17.15384615,10.38770062,7.624759615,13.61590909,0,0,0,8.360939397,1.854047619,17.003125,1.971593277,0.399615385,4.167045455,0,0,0,0,0,0,0,0,0
Alabama,3/22/2020,102.1605869,87.91105769,119.625,24.10280326,19.94108456,28.57142857,19.27051461,15.74958333,23.23076923,0,0,0,47.19824958,37.93321429,58.53958333,11.10001589,8.599583333,14.2146978,0,0,0,0,0,0,0,0,0
Alabama,3/23/2020,138.7109451,118.4272321,158.6708333,32.73491283,27.42678571,38.25208333,26.17202282,21.5325,30.72873377,0,0,0,36.55035825,24.665625,50.26681818,8.632109572,5.437276786,12.33333333,0,0,0,0,0,0,0,0,0
Alabama,3/24/2020,184.441629,155.5584375,213.6678571,43.15335094,35.92857143,50.33571429,34.51110489,28.5,40.5,0,0,0,46.23901489,32.42815126,63.33888889,10.92676909,7.428571429,15.18227273,0,0,0,0,0,0,0,0,0
Alabama,3/25/2020,242.6090409,201.4298958,283.4254808,56.87935745,46.595,66.50288462,45.48075577,37.06817227,53.61730769,1,1,1,58.16741191,41.4609375,79.00178571,13.7260065,9.4984375,19.00192308,1,1,1,0,0,0,0,0,0
Alabama,3/26/2020,310.8256329,251.8162745,365.5666667,70.87314777,56.39833333,83.92708333,56.68713547,44.79875,67.925,0,0,0,71.93258383,49.30535714,96.78333333,16.94879944,11.43727679,23.54640152,1,1,1,0,0,0,0,0,0
Alabama,3/27/2020,399.3910729,316.5983333,473.8912698,91.83360529,72.06166667,110.5025,73.46979398,57.33333333,88.9025,3,3,3,88.56544001,60.85571429,118.8284965,20.96045752,14.21186975,28.70068182,4,4,4,0,0,0,0,0,0
Alabama,3/28/2020,496.4868202,382.85,603.3718531,109.6045951,82.93,134.8670455,87.69921672,66.121875,108.6005682,0,0,0,106.7746638,71,147.0892857,25.1552188,16.684375,34.83333333,4,4,4,0,0,0,0,0,0
Alabama,3/29/2020,622.1766277,469.0283333,770.4357955,137.8508433,101.789375,172.93125,110.2944366,80.93333333,139.58625,6,6,6,127.5504813,84.39833333,179.0277778,30.10692201,19.86333333,42.08375,10,10,10,0,0,0,0,0,0
Alabama,3/30/2020,757.6811063,552.615625,960.59375,162.3748847,113.6633333,210.8420455,129.9024998,91.58666667,168.91875,3.776,3,4,151.2281217,99.3775,209.9365385,35.66446509,23.399375,50.34791667,13.776,13,14,0,0,0,0,0,0
Alabama,3/31/2020,920.2831617,654.4701042,1188.518182,195.2356149,135.25,258.8333333,156.1890447,108.1966667,206.91875,4.774,4,5.025,175.6459284,109.1661458,250.7645833,41.42316101,26.05625,58.64090909,18.55,17,19.025,0,0,0,0,0,0
Alabama,4/1/2020,1109.228359,783.8417647,1464.985227,232.2869492,157.2616667,312.5672348,185.846322,126.39625,250.9272727,6.055,5,7,203.4203631,127.65625,291.5557692,47.89100295,29.8653125,68.73409091,24.605,22,26.025,0,0,0,0,0,0
Alabama,4/2/2020,1314.260086,904.715,1764.573864,273.2372244,182.198125,377.5979167,218.6228492,145.6333333,302.0068182,7.59,6,9,232.0410443,143.3765625,338.04375,54.57785113,33.465,79.91875,32.195,28,35.025,0,0,0,0,0,0
Alabama,4/3/2020,1552.954473,1050.791667,2107.235417,318.0328203,208.9233333,442.34375,254.409183,167.3633333,354.16875,9.393,7,12,261.3301026,161.0666667,380.3479167,61.63706691,37.77940476,90.66875,41.588,35,47.025,0,0,0,0,0,0
Alabama,4/4/2020,1795.745534,1187.425,2481.058333,366.1907462,235.6359375,516.8375,292.9629592,188.2533333,413.8833333,11.472,8,15,292.3796877,179.2320833,433.4660985,68.98289549,42.49416667,102.4198864,53.06,43,62.025,0,0,0,0,0,42.8375
Alabama,4/5/2020,2079.361422,1365.828333,2907.484091,417.471358,264.6,597.938447,334.0264116,213.0633333,479.6895833,13.817,10,18,323.4102902,196.5517708,481.5568182,76.29406521,46.7290625,116.0020833,66.877,53,80.025,0,0,0,0,0,123.938447
Alabama,4/6/2020,2359.818995,1513.84,3353.626705,470.7463773,293.9733333,682.5931818,376.6744972,236.7833333,544.2318182,16.428,11,22,352.5827764,214.9883333,531.2770833,83.21735766,49.8653125,125.0227273,83.305,64,102.025,0,0,0,0,0,208.5931818
Alabama,4/7/2020,2667.530152,1714.768333,3826.59375,525.1297352,329.8083333,765.9875,420.2328749,263.64,611.4994318,19.322,13,27,380.5367018,235.3759375,569.55625,89.8577003,55.79333333,137.25,102.627,77,129.025,0,0,0,51.12973522,0,291.9875
Alabama,4/8/2020,2985.107768,1899.935,4312.313636,579.5118439,363.2783333,850.03125,463.7265274,289.77,679.5403409,22.476,14.975,32,405.0066021,250.8990625,605.6096591,95.61547034,58.56714286,143.175,125.103,91.975,161.025,0,0,0,105.5118439,0,376.03125
Alabama,4/9/2020,3306.644008,2083.031667,4815.045455,632.3243987,392.5059375,936.5458333,505.938388,314.1133333,748.7875,25.844,16,37,425.9001073,261.1003125,638.199053,100.5003011,62.19352941,149.944697,150.947,107.975,198.025,0,0,0,158.3243987,0,462.5458333
Alabama,4/10/2020,3627.86431,2283.1,5316.738258,682.7571705,425.8005208,1020.26875,546.1668206,339.4925,816.5979167,29.372,18.975,42.025,444.1525497,278.0133333,666.1965909,104.786965,64.84666667,156.3613636,180.319,126.95,240.05,0,0,0,208.7571705,0,546.26875
Alabama,4/11/2020,3941.287714,2463.373333,5782.501136,729.2331758,450.6625,1085.757955,583.3724503,360.65,869.9926136,33.035,21,48,457.2888682,277.06,676.5589015,107.9027945,65.8653125,160.8375,213.354,147.95,288.05,0,0,39.50113636,255.2331758,0,611.7579545
Alabama,4/12/2020,4241.243165,2648.178333,6243.895455,770.5781121,479.7116667,1146.972159,616.3693941,380.8516667,917.4765152,36.743,23,54,466.3243214,292.2666667,692.5464015,110.1004808,68.91833333,162.575,250.097,170.95,342.05,0,0,500.8954545,296.5781121,5.711666667,672.9721591
Alabama,4/13/2020,4524.141562,2830.465,6646.725,806.1916344,505.5533333,1209.14697,644.828487,403.2016667,965.4848485,40.417,25,60,473.4074919,301.0716667,704.5729167,111.6801505,70.5584375,167.4577652,290.514,195.95,402.05,0,0,903.725,332.1916344,31.55333333,735.1469697
Alabama,4/14/2020,4781.666928,2996.176667,7045.285417,834.9670685,524.33,1246.1375,667.7848422,419.0266667,994.0159091,43.975,27,65,473.8426044,295.9140625,703.4292208,111.8067305,70.31833333,163.3795455,334.489,222.95,467.05,0,0,1302.285417,360.9670685,50.33,772.1375
Alabama,4/15/2020,5011.040807,3149.276667,7376.497917,856.5220544,536.1466667,1276.361742,684.9839554,428.3683333,1016.020833,47.114,29,70,471.4745364,294.92875,686.7395833,111.2274812,70.78166667,162.5916667,381.603,251.95,537.05,0,0,1633.497917,382.5220544,62.14666667,802.3617424
Alabama,4/16/2020,5207.765429,3264.97,7664.76875,870.8853666,545.865,1291.008442,696.5231189,438.1716667,1029.85487,49.907,31,75,465.8564332,296.42,682.3670455,109.8310318,69.665,160.1835227,431.51,282.95,612.05,0,0,1921.76875,396.8853666,71.865,817.0084416
Alabama,4/17/2020,5368.408657,3389.43,7869.614583,877.958242,556.715,1292.230114,702.2255684,445.5183333,1032.076705,52.282,32,78,456.1064064,290.55625,661.5880682,107.4499129,68.5,154.6681818,483.792,314.95,690.05,0,0,2126.614583,403.958242,82.715,818.2301136
Alabama,4/18/2020,5489.789505,3468.348333,8046.202976,877.5197853,553.3716667,1279.628977,701.9719445,442.5771875,1021.945455,54.19,34,81,442.5696185,284.9583333,640.9573864,104.2291381,66.9953125,150.5484848,537.982,348.95,771.05,0,0,2303.202976,403.5197853,79.37166667,805.6289773
Alabama,4/19/2020,5570.242754,3533.746667,8159.338636,870.3751577,551.5916667,1264.656818,696.3066603,444.0685417,1015.468182,55.613,35,83,427.1061841,278.6375,601.5454545,100.6898644,65.734375,140.6840909,593.595,383.95,854.05,0,0,2416.338636,396.3751577,77.59166667,790.6568182
Alabama,4/20/2020,5610.31063,3582.44,8167.172727,857.3227443,547.178125,1233.688636,685.9258286,439.0321875,989.3545455,56.519,35,84,411.0172582,270.52875,579.3361111,97.05072488,63.559375,136.8204545,650.114,418.95,938.05,0,0,2424.172727,383.3227443,73.178125,759.6886364
Alabama,4/21/2020,5609.051047,3608.316667,8146.118182,838.0545617,543.5578125,1196.290625,670.5395535,433.5517708,960.0735795,56.937,36,84,391.4185036,260.296875,550.7585227,92.40322451,61.24669118,130.2809091,707.051,454.95,1022.05,0,0,2403.118182,364.0545617,69.5578125,722.290625
Alabama,4/22/2020,5568.565701,3569.892813,8007.322727,813.9306648,530.9178125,1160.740909,651.3631606,425.3498039,932.0277778,56.871,36,83,371.3587453,246.4296875,524.9138889,87.67848555,58.62270833,123.1025,763.922,490.95,1105.05,0,0,2264.322727,339.9306648,56.9178125,686.7409091
Alabama,4/23/2020,5491.971035,3575.601667,7855.970739,785.385082,519.9441176,1110.277273,628.5113203,415.0282353,889.4068182,56.318,36,82,351.042523,236.734375,501.025,82.7363775,55.4328125,118.7029545,820.24,526.95,1187.05,0,0,2112.970739,311.385082,45.94411765,636.2772727
Alabama,4/24/2020,5382.655606,3538.533333,7635.075,753.4222929,502.2890625,1059.975253,602.9285979,401.504375,842.6515152,55.364,36,79.025,330.5058697,222.4484375,480.53,77.93858883,51.803125,113.465404,875.604,562.95,1266.075,0,0,1892.075,279.4222929,28.2890625,585.9752525
Alabama,4/25/2020,5242.823803,3456.972059,7412.075,718.8789186,484.9859375,1008.905303,575.2938741,389.7296875,803.7431818,54.014,35,77,309.1392489,201.240625,461.2075,72.98636118,46.74375,107.7125,929.618,597.95,1343.075,0,0,1669.075,244.8789186,10.9859375,534.905303
Alabama,4/26/2020,5079.6491,3392.732647,7096.85,683.0452988,463.1296875,953.6525,546.5911656,371.2984375,764.13,52.306,34,74,290.2442612,188.65625,437.025,68.49877027,44.25,103.7315909,981.924,631.95,1417.075,0,0,1353.85,209.0452988,0,479.6525
Alabama,4/27/2020,4895.522577,3296.989063,6828.350505,645.9831598,436.8640625,918.035,516.9082837,351.934375,736.46,50.33,33,70.025,270.2659033,170.99375,420.9625,63.75395404,39.934375,99.8175,1032.254,664.95,1487.1,0,0,1085.350505,171.9831598,0,444.035
Alabama,4/28/2020,4692.578268,3178.129688,6557.281061,607.9471976,409.30625,879.3825,486.4539226,325.41875,702.505,48.15,32,67,251.1460463,151.9240625,397.5011364,59.14163865,35.309375,95.3025,1080.404,696.95,1554.1,0,0,814.2810606,133.9471976,0,405.3825
Alabama,4/29/2020,4477.82013,3054.828125,6321.204091,570.3528346,382.1546875,844.8175,456.3173974,305.2484375,674.715,45.809,31,64,233.1922497,139.1283333,383.0681818,54.97139429,32.39333333,90.64,1126.213,727.95,1618.1,0,0,578.2040909,96.35283457,0,370.8175
Alabama,4/30/2020,4252.830994,2899.290625,6036.435,533.1834265,347.225,806.8425,426.5209372,274.6234375,642.83,43.372,29,61,214.8165897,120.8038542,364.93,50.66256114,28.1234375,86.00277778,1169.585,756.95,1679.1,0,0,293.435,59.18342652,0,332.8425
Alabama,5/1/2020,4023.689973,2718.467188,5785.6275,497.6115351,313.7,773.9525,398.1172043,249.4609375,618.5425,40.895,27.975,58,200.0365669,107.1859375,348.2025,47.29551464,24.93125,82.78055556,1210.48,784.925,1737.1,0,0,42.6275,23.61153514,0,299.9525
Alabama,5/2/2020,3792.823163,2525.476563,5574.665,463.2948176,281.04375,741.01,370.6009715,223.1875,592.0575,38.397,26,56,185.0996977,92.86875,327.3745455,43.77219726,21.41147059,77.83409091,1248.877,810.925,1793.1,0,0,0,0,0,267.01
Alabama,5/3/2020,3563.272557,2317.095313,5354.47,430.4165548,252.46875,702.8375,344.2672193,201.3703125,565.48,35.938,24,53.025,170.3449258,81.5609375,310.4081818,40.24720213,18.9340625,74.60090909,1284.815,834.925,1846.125,0,0,0,0,0,228.8375
Alabama,5/4/2020,3337.612131,2111.264063,5093.935,398.8332911,223.371875,668.2325,319.0425784,179.2296875,537.6125,33.526,21.975,51,157.2348353,72.678125,294.3175,37.03598771,16.8,70.82772727,1318.341,856.9,1897.125,0,0,0,0,0,194.2325
Alabama,5/5/2020,3118.057678,1925.614063,4905.4975,369.416887,199.021875,640.47,295.5153604,158.596875,509.2725,31.216,19.975,49,145.9359354,62.8109375,281.6075,34.4608163,14.931875,66.70295455,1349.557,876.875,1946.125,0,0,0,0,0,166.47
Alabama,5/6/2020,2906.438776,1728.735938,4679.5625,341.8092553,175.3546875,605.7925,273.4216272,139.734375,483.2125,28.979,17,47,134.209051,53.490625,263.4606818,31.6882048,12.33333333,62.28340909,1378.536,893.875,1993.125,0,0,0,0,0,131.7925
Alabama,5/7/2020,2704.213665,1535.573438,4454.23,315.9447778,153.246875,570.1775,252.687879,121.6796875,460.305,26.872,16,44.025,124.2280997,45.5,249.5025,29.24609242,10.37395833,59.09974747,1405.408,909.875,2037.15,0,0,0,0,0,96.1775
Alabama,5/8/2020,2512.036304,1378.751563,4234.6825,292.1934768,134.9609375,543.1775,233.6839715,107.30625,434.8275,24.873,14,42,114.770417,41.4953125,238.7029545,27.02400311,9.499166667,56.31,1430.281,923.875,2079.15,0,0,0,0,0,69.1775
Alabama,5/9/2020,2329.279157,1232.490625,4042.865,269.6163603,118.1,514.315,215.5881161,94.6125,412.705,23.02,12,40,105.3912544,34.5959375,227.0075,24.81914675,7.8,53.5540404,1453.301,935.875,2119.15,0,0,0,0,0,40.315
Alabama,5/10/2020,2157.802694,1091.34375,3847.125,248.7175931,102.2234375,483.095,198.9014694,81.996875,387.52,21.276,11,38,97.26891231,29.5896875,207.21,22.957639,6.666666667,49.27272727,1474.577,946.875,2157.15,0,0,0,0,0,9.095
Alabama,5/11/2020,1996.322471,976.49375,3633.54,229.4964635,88.9609375,458.0194444,183.5317938,71.4796875,367.5025,19.652,9,36,89.8188168,25,192.525,21.12864527,5.8453125,46.12083333,1494.229,955.875,2193.15,0,0,0,0,0,0
Alabama,5/12/2020,1846.293071,856.5984375,3453.62,212.0654722,76.678125,431.515,169.5855988,61.496875,346.2075,18.134,8,34,83.41780706,20.68697917,185.0277778,19.70960042,4.665625,44.44469697,1512.363,963.875,2227.15,0,0,0,0,0,0
Alabama,5/13/2020,1706.36083,751.415625,3252.51,195.6553504,66.4296875,405.905,156.4616214,53.1203125,325.205,16.74,7,32,77.06647377,18.13192308,174.505,18.1362202,4,41.10204545,1529.103,970.875,2259.15,0,0,0,0,0,0
Alabama,5/14/2020,1576.534283,658.2,3081.1925,180.6635397,57.49916667,379.1025,144.4883778,46.065,302.9275,15.442,6,30,71.17799554,14.49711538,162.1483333,16.76976723,3.26625,38.70295455,1544.545,976.875,2289.15,0,0,0,0,0,0
Alabama,5/15/2020,1456.903924,575.0265625,2909.1975,166.791349,50.309375,356.04,133.4399952,39.9375,283.7975,14.26,5,29,65.52163381,12.39625,151.1,15.43263638,2.686979167,36.2,1558.805,981.875,2318.15,0,0,0,0,0,0
Alabama,5/16/2020,1345.579212,501.0125,2730.33,154.0666646,43.1765625,335.5034091,123.2350369,34.56177083,267.9075,13.165,5,27,60.75844519,11.465,142.72,14.35525482,2.499264706,34.27424242,1571.97,986.875,2345.15,0,0,0,0,0,0
Alabama,5/17/2020,1243.42809,436.203125,2559.1925,142.6055844,36.730625,314.135,114.0697352,29.37395833,252.3025,12.147,4,25,56.83697454,7.6859375,137.0111111,13.42381669,1.71407563,32.40388889,1584.117,990.875,2370.15,0,0,0,0,0,0
Alabama,5/18/2020,1148.94596,376.8234375,2410.525,131.8388839,31.32833333,298.4225,105.4530934,24.8653125,238.8,11.222,4,24,51.97921859,5.666666667,128.2934091,12.25104083,1.186658654,30.36818182,1595.339,994.875,2394.15,0,0,0,0,0,0
Alabama,5/19/2020,1061.882785,323.053125,2259.88,122.066857,26.53333333,280.4658333,97.62227316,21.24708333,223.8175,10.36,3,22,48.18879858,5.5,116.35,11.40226225,1.133333333,27.91136364,1605.699,997.875,2416.15,0,0,0,0,0,0
Alabama,5/20/2020,981.7470999,278.2046875,2120.7675,113.0098514,23.26666667,261.325,90.37765042,18.375,211.2075,9.572,3,21,45.37701298,5.460714286,110.3070833,10.68338764,1.153846154,26.005,1615.271,1000.875,2437.15,0,0,0,0,0,0
Alabama,5/21/2020,908.7726081,241.6653125,1995.895,104.8540715,19.931875,246.4125,83.85652667,15.92723214,196.8275,8.878,2,20,42.52802967,5.5828125,103.1042614,10.02203368,1.142857143,24.63712121,1624.149,1002.875,2457.15,0,0,0,0,0,0
Alabama,5/22/2020,841.583972,208.23125,1887.2225,97.39531441,17.5,227.2325,77.9017535,13.875,183.21,8.154,2,18,39.78539382,5,97.28409091,9.36864181,1,23.45909091,1632.303,1004.875,2475.15,0,0,0,0,0,0
Alabama,5/23/2020,779.4595951,181.6736458,1763.6625,90.57590375,15.33269231,214.8941667,72.4366961,12.1875,170.5957071,7.59,2,17,36.61567203,4.466538462,91.25763889,8.641306418,0.857142857,22.45568182,1639.893,1006.875,2492.15,0,0,0,0,0,0
Alabama,5/24/2020,721.9928891,152.58,1646.005,84.10036229,12.1996875,200.0068182,67.26615775,9.749583333,158.825,7.116,1,16,33.42835874,0,84.90805556,7.904421806,0,20.41875,1647.009,1007.875,2508.15,0,0,0,0,0,0
Alabama,5/25/2020,667.1006977,128.175,1537.9,77.52504477,9.933333333,186.2061111,62.0117127,7.933214286,148.41,6.451,1,15,29.23849506,0,78.30083333,6.884467021,0,18.905,1653.46,1008.875,2523.15,0,0,0,0,0,0
Alabama,5/26/2020,617.1865497,106.523125,1440.02,71.75416897,8.071309524,172.8075,57.37610464,6.398333333,137.6404545,5.917,1,14,27.52471464,0,72,6.507808044,0,17.25738636,1659.377,1009.875,2537.15,0,0,0,0,0,0
Alabama,5/27/2020,570.9528898,89.371875,1348.305,66.39540732,6.2,162.4025,53.08506159,4.8653125,130.4038889,5.57,1,13,25.62077527,0,69.36912879,6.057122311,0,16.81994949,1664.947,1010.875,2550.15,0,0,0,0,0,0
Alabama,5/28/2020,527.8200382,72.33125,1256.8075,61.27257618,4.356547619,151.015,48.99100026,3.5,120.6281818,5.247,1,12,23.55348092,0,64.09034091,5.574533641,0,15.275,1670.194,1011.875,2562.15,0,0,0,0,0,0
Alabama,5/29/2020,488.1077599,58.3946875,1179.231667,56.41199092,2.561770833,140.9025,45.11665662,2.0625,112.6025,4.94,1,12,22.0874161,0,61.29902597,5.183166807,0,14.70068182,1675.134,1012.875,2574.15,0,0,0,0,0,0
Alabama,5/30/2020,451.8330945,46.5,1105.324167,51.94068989,1.1996875,130.9225,41.53610647,0.933214286,105.5025,4.653,1,11,20.85396777,0,57.335,4.918424035,0,13.31,1679.787,1013.875,2585.15,0,0,0,0,0,0
Alabama,5/31/2020,418.155748,35.3703125,1023.68,47.80899735,0,122.2742424,38.21969511,0,97.7125,4.246,0,10,19.26175116,0,52.09318182,4.543249357,0,12.66666667,1684.033,1013.875,2595.15,0,0,0,0,0,0
Alabama,6/1/2020,386.8634643,27.7971875,958.515,44.09863322,0,112.3863636,35.2648928,0,90.40666667,3.643,0,9,17.95311913,0,49.00681818,4.221524001,0,12.00227273,1687.676,1013.875,2604.15,0,0,0,0,0,0
Alabama,6/2/2020,358.9226315,23.11470588,891.8916667,41.11844225,0,105.7833333,32.8770927,0,85.00454545,3.385,0,9,16.64041612,0,45.13323864,3.920694798,0,11.08579545,1691.061,1013.875,2613.15,0,0,0,0,0,0
Alabama,6/3/2020,332.8811272,17.49916667,834.2075,38.23430598,0,98.7225,30.58086511,0,78.606875,3.165,0,8,15.38459505,0,42.09318182,3.629271784,0,10.18181818,1694.226,1013.875,2621.15,0,0,0,0,0,0
Alabama,6/4/2020,308.2843725,12.53166667,776.6294444,35.57427084,0,92.805,28.4452982,0,73.3125,2.944,0,8,14.3782978,0,38.91363636,3.398652016,0,9.637121212,1697.17,1013.875,2629.15,0,0,0,0,0,0
Alabama,6/5/2020,285.4003911,7.141071429,718.405,33.18248954,0,84.8025,26.53676801,0,67.905,2.76,0,7,13.52636082,0,37.73159091,3.201054245,0,9.286071429,1699.93,1013.875,2636.15,0,0,0,0,0,0
Alabama,6/6/2020,263.8551166,3.26625,664.7016667,30.91423472,0,79.1,24.71326626,0,63.27590909,2.572,0,7,12.48176007,0,34.46068182,2.932398619,0,8.455681818,1702.502,1013.875,2643.15,0,0,0,0,0,0
Alabama,6/7/2020,244.023464,0,620.2125,28.68866436,0,73.36590909,22.92231246,0,58.64045455,2.386,0,6,11.56763905,0,32.27727273,2.705734613,0,7.729090909,1704.888,1013.875,2649.15,0,0,0,0,0,0
Alabama,6/8/2020,225.818239,0,577.2072727,26.61208673,0,67.7025,21.28659361,0,53.805,2.228,0,6,10.53924029,0,28.92307692,2.479068637,0,7.153846154,1707.116,1013.875,2655.15,0,0,0,0,0,0
Alabama,6/9/2020,210.0828392,0,530.3,24.69901359,0,63.18560606,19.74967748,0,50.45707071,2.069,0,5,9.818835895,0,28.22575758,2.316559756,0,6.909280303,1709.185,1013.875,2660.15,0,0,0,0,0,0
